ZoomInfo Company ID,Company Name,Website,Employees,Employee Range,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,ZoomInfo Company Profile URL,LinkedIn Company Profile URL,Facebook Company Profile URL,Twitter Company Profile URL,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company Street Address,Company City,Company State,Company Zip Code,Company Country,Full Address,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Entity Name (Ultimate Parent),Company ID (Immediate Parent),Entity Name (Immediate Parent),Relationship (Immediate Parent),Query Name
"369352359","Eltropy","www.eltropy.com","250","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512","Software","Content & Collaboration Software","Software","Content & Collaboration Software;Customer Relationship Management (CRM) Software","software","software.contentcol","1560538","https://app.zoominfo.com/#/apps/profile/company/369352359","http://www.linkedin.com/company/eltropy","http://www.facebook.com/eltropyinc","http://www.twitter.com/eltropy_inc","Private","B2B","Yes","November 25, 2025","21000","21000","Unspecified","June 17, 2021","K1 Investment Management","K1 Investment Management","5201 Great America Pkwy Ste 510","Santa Clara","California","95054","United States","5201 Great America Pkwy Ste 510, Santa Clara, California, 95054, United States","1","","","","","","","instantexportexcel1789639591758"
"288866319","Versapay","www.versapay.com","304","Employees.250to499","7372","7374","73;737;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Financial Software","Software;Business Services","Financial Software;Custom Software & IT Services","software","software.finance","124923","https://app.zoominfo.com/#/apps/profile/company/288866319","http://www.linkedin.com/company/versapay","http://www.facebook.com/versapay","http://www.twitter.com/versapay","Private","B2B","Yes","June 21, 2024","0","0","Private Equity","February 21, 2020","Great Hill Partners","Great Hill Partners","7300 N Kendall Dr Ste 200","Miami","Florida","33156","United States","7300 N Kendall Dr Ste 200, Miami, Florida, 33156, United States","3","","","","","","","instantexportexcel1789639591758"
"374747953","Anju","www.anjusoftware.com","365","Employees.250to499","7371","7372","73;737;7371;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512;541513;541519","Software","Healthcare Software","Software","Healthcare Software","software","software.health","2491998","https://app.zoominfo.com/#/apps/profile/company/374747953","http://www.linkedin.com/company/anju-software","http://www.facebook.com/anju-software-1415613681916676","http://www.twitter.com/anjusoftware","Private","B2B","Yes","February 11, 2025","8575","8575","Private Equity","June 08, 2016","","","4500 S Lakeshore Dr Ste 620","Tempe","Arizona","85282","United States","4500 S Lakeshore Dr Ste 620, Tempe, Arizona, 85282, United States","8","","","","","","","instantexportexcel1789639591758"
"67175947","HireVue","www.hirevue.com","394","Employees.250to499","7361","7372","73;736;7361;737;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Human Resources Software","Software;Business Services","Human Resources Software;HR & Staffing","software","software.hr","57910","https://app.zoominfo.com/#/apps/profile/company/67175947","http://www.linkedin.com/company/hirevue","http://www.facebook.com/hirevue","http://www.twitter.com/hirevue","Private","B2B","Yes","July 10, 2024","92913","0","Private Equity","September 03, 2019","The Carlyle Group","Granite Ventures;Peterson Partners;Wilson, Sonsini, Goodrich and Rosati;Growth Capital;Rose Park Advisors;Peterson Partners;Investor Growth Capital;Steamboat Ventures;Granite Ventures;Rose Park Advisors;Kickstart Seed Fund;Peterson Partners;Granite Ventures;The Carlyle Group;Steamboat Ventures;Technology Crossover Ventures;Peterson Partners;Investor Growth Capital;Rose Park Advisors;Granite Ventures","10876 S River Front Pkwy Ste 500","South Jordan","Utah","84095","United States","10876 S River Front Pkwy Ste 500, South Jordan, Utah, 84095, United States","3","","","","","","","instantexportexcel1789639591758"
"352126084","Nuvolo","www.nuvolo.com","250","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Enterprise Resource Planning (ERP) Software","Software","Enterprise Resource Planning (ERP) Software;Mobile App Development","software","software.erp","3499873","https://app.zoominfo.com/#/apps/profile/company/352126084","http://www.linkedin.com/company/nuvolo","http://www.facebook.com/nuvolotechnologies","http://www.twitter.com/nuvolo_tech","Private","B2B","Yes","January 26, 2026","56499","32000","Series C","March 02, 2021","Insight Partners","Lighter Capital;Insight Partners;GE Ventures;NEA;ServiceNow;Kaiser Permanente Ventures;New Enterprise Associates;ServiceNow;GE Ventures;New Enterprise Associates;ServiceNow;Lighter Capital","16 Mica Ln","Wellesley","Massachusetts","02481","United States","16 Mica Ln, Wellesley, Massachusetts, 02481, United States","8","","","","","","","instantexportexcel1789639591758"
"13566647","ExaGrid","www.exagrid.com","315","Employees.250to499","7374","7379","73;737;7374;7379","518210","541512","51;518;5182;51821;518210;54;541;5415;54151;541512;541513","Software","Storage & System Management Software","Software","Storage & System Management Software","software","software.storage","1807083","https://app.zoominfo.com/#/apps/profile/company/13566647","http://www.linkedin.com/company/exagrid-systems","http://www.facebook.com/exagrid","http://www.twitter.com/exagrid","Private","B2B","Yes","June 20, 2024","82717","5000","Debt","April 10, 2020","PPP","Highland Capital Partners;Highland Capital Partners;Tenaya Capital;Highland Capital Partners;Lehman Brothers;Highland Capital Partners;Lehman Brothers;Highland Capital Partners;PPP;Highland Capital Partners","100 Campus Dr","Marlborough","Massachusetts","01752","United States","100 Campus Dr, Marlborough, Massachusetts, 01752, United States","2","","","","","","","instantexportexcel1789639591758"
"97306335","PrismHR","www.prismhr.com","228","Employees.100to249","7372","7374","73;737;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Human Resources Software","Software","Human Resources Software","software","software.hr","20714","https://app.zoominfo.com/#/apps/profile/company/97306335","http://www.linkedin.com/company/prismhr","http://www.facebook.com/prismhr","http://www.twitter.com/prismhrcloud","Private","B2B","Yes","July 11, 2024","0","0","Corporate Investment","December 03, 2019","Stone Point Capital LLC","Summit Partners;Accel-KKR;Stone Point Capital LLC","35 Parkwood Dr Ste 200","Hopkinton","Massachusetts","01748","United States","35 Parkwood Dr Ste 200, Hopkinton, Massachusetts, 01748, United States","3","","","","","","","instantexportexcel1789639591758"
"404621224","Tive","www.tive.com","284","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Supply Chain Management (SCM) Software","Software","Supply Chain Management (SCM) Software","software","software.scm","772332","https://app.zoominfo.com/#/apps/profile/company/404621224","http://www.linkedin.com/company/tiveinc","http://www.facebook.com/tivesolution","http://www.x.com/tiveinc","Private","B2B","Yes","June 01, 2026","75150","20000","Unspecified","January 12, 2026","Advance Venture Partners;Supply Chain Ventures;Sageview Capital;World Innovation Lab;Lightsmith Group","Hyperplane;Accomplice;NextView Ventures;Bolt;Fathom Ventures;RRE Ventures;One Way Ventures;Hyperplane Venture Capital;NextView Ventures;Two Sigma Ventures, LP;Two Sigma Ventures;RRE Ventures;Sageview Capital;AXA Venture Partners;World Innovation Lab;PPP;Advance Venture Partners;Supply Chain Ventures;Sageview Capital;World Innovation Lab;Lightsmith Group","500 Rutherford Ave Ste 209","Boston","Massachusetts","02129","United States","500 Rutherford Ave Ste 209, Boston, Massachusetts, 02129, United States","10","","","","","","","instantexportexcel1789639591758"
"370608749","LinkSquares","www.linksquares.com","400","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","51321","51;513;5132;51321;513210","Software","Legal Software","Software","Legal Software","software","software.legal","559239","https://app.zoominfo.com/#/apps/profile/company/370608749","http://www.linkedin.com/company/linksquares","http://www.facebook.com/linksquares","http://www.twitter.com/linksquares","Private","B2B","Yes","March 05, 2026","160150","100000","Series C","April 04, 2022","G2 Venture Partners;G Squared","G2 Venture Partners;G Squared;Hyperplane Venture Capital;MassMutual Ventures;Hyperplane Venture Capital;Xerox;Catalyst Investors;Sorenson Capital;Bottomline Technologies;Hyperplane Venture Capital;MassMutual Ventures;Jump Capital;First Ascent Ventures","60 State St Ste 1200","Boston","Massachusetts","02109","United States","60 State St Ste 1200, Boston, Massachusetts, 02109, United States","1","","","","","","","instantexportexcel1789639591758"
"111398166","SambaSafety","www.sambasafety.com","300","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511","Software","Financial Software","Software","Financial Software;Human Resources Software","software","software.finance","338522","https://app.zoominfo.com/#/apps/profile/company/111398166","http://www.linkedin.com/company/sambasafety","http://www.facebook.com/sambasafety","http://www.twitter.com/sambasafety","Private","B2B","Yes","July 03, 2024","16399","16399","Private Equity","October 07, 2014","Main Street Capital Corp","Main Street Capital;Main Street Capital Corp","5619 Dtc Pkwy Ste 1000","Greenwood Village","Colorado","80111","United States","5619 Dtc Pkwy Ste 1000, Greenwood Village, Colorado, 80111, United States","2","","","","","","","instantexportexcel1789639591758"
"248873075","WideOrbit","www.wideorbit.com","450","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Financial Software","Software","Financial Software","software","software.finance","2800680","https://app.zoominfo.com/#/apps/profile/company/248873075","http://www.linkedin.com/company/wideorbit","http://www.facebook.com/wideorbit","http://www.twitter.com/wideorbit","Private","B2B","Yes","July 13, 2024","34500","10000","Series D","October 20, 2008","Mayfield;Greycroft Partners;Khosla Ventures","Meredith Corporation;The New York Times Company;Scott Banister;Greycroft Partners;Khosla Ventures;Ali Partovi;Hadi Partovi;Mayfield;Greycroft Partners;Khosla Ventures","1160 Battery St Ste 300","San Francisco","California","94111","United States","1160 Battery St Ste 300, San Francisco, California, 94111, United States","8","","","","","","","instantexportexcel1789639591758"
"5392921","Anova","www.anova.com","426","Employees.250to499","7373","7376","73;737;7373;7376","518210","541513","51;518;5182;51821;518210;54;541;5415;54151;541513;541519","Business Services","Custom Software & IT Services","Business Services;Software","Custom Software & IT Services;Business Intelligence (BI) Software;Engineering Software","bizservice","bizservice.techconsulting","1871057","https://app.zoominfo.com/#/apps/profile/company/5392921","http://www.linkedin.com/company/anovasolutions","http://www.facebook.com/anovasolutionsgroup","","Private","B2B","Yes","April 22, 2026","0","0","","","","","210 South St","New Providence","New Jersey","07974","United States","210 South St, New Providence, New Jersey, 07974, United States","3","","","","","","","instantexportexcel1789639591758"
"56426943","Red Canary","www.redcanary.com","400","Employees.250to499","7372","7374","73;737;7372;7374;7376;7379","541511","541512","54;541;5415;54151;541511;541512;541513","Software","Security Software","Software;Business Services","Security Software;Custom Software & IT Services","software","software.security","646818","https://app.zoominfo.com/#/apps/profile/company/56426943","http://www.linkedin.com/company/redcanary","","http://www.x.com/redcanary","Private","B2B","Yes","February 11, 2026","123600","81000","Series C","February 17, 2021","Noro-Moseley Partners;Summit Partners;Access Venture Partners","Kyrus Tech, Inc.;Noro-Moseley Partners;Summit Partners;Access Venture Partners;Noro-Moseley Partners;Summit Partners;Access Venture Partners;Noro-Moseley Partners;Kyrus;Access Venture Partners;Service Provider Capital","1601 19th St Ste 900","Denver","Colorado","80202","United States","1601 19th St Ste 900, Denver, Colorado, 80202, United States","1","","","","","","","instantexportexcel1789639591758"
"346770220","Sitetracker","www.sitetracker.com","350","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","513210","541519","51;513;5132;51321;513210;54;541;5415;54151;541519","Software","Enterprise Resource Planning (ERP) Software","Software","Enterprise Resource Planning (ERP) Software","software","software.erp","3795052","https://app.zoominfo.com/#/apps/profile/company/346770220","http://www.linkedin.com/company/sitetracker","http://www.facebook.com/sitetracker","http://www.twitter.com/sitetrackerinc","Private","B2B","Yes","June 28, 2024","129000","92000","Series C","January 27, 2021","H.I.G. Capital;New Enterprise Associates;Clearvision Ventures;Telekom Innovation Pool;Salesforce Ventures;National Grid Partners;Energize Ventures;Energy Impact Partners;Wells Fargo","PPP;Wells Fargo;Salesforce Ventures;New Enterprise Associates;H.I.G. Capital;New Enterprise Associates;Clearvision Ventures;Telekom Innovation Pool;Salesforce Ventures;National Grid Partners;Energize Ventures;Energy Impact Partners;Wells Fargo;New Enterprise Associates , Inc.;NGP;New Enterprise Associates","491 Bloomfield Ave","Montclair","New Jersey","07042","United States","491 Bloomfield Ave, Montclair, New Jersey, 07042, United States","1","","","","","","","instantexportexcel1789639591758"
"39880229","Homecare Homebase","www.hchb.com","500","Employees.500to999","7372","7374","73;737;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Healthcare Software","Software","Healthcare Software","software","software.health","495105","https://app.zoominfo.com/#/apps/profile/company/39880229","http://www.linkedin.com/company/homecare-homebase","http://www.facebook.com/homecare-homebase-261868903879492","http://www.twitter.com/hchbinfo","Private","B2B","Yes","June 03, 2024","56550","56550","Private Equity","February 28, 2011","","","6688 N Central Expy Ste 800","Dallas","Texas","75206","United States","6688 N Central Expy Ste 800, Dallas, Texas, 75206, United States","3","","","","","","","instantexportexcel1789639591758"
"398476387","Vestwell","www.vestwell.com","500","Employees.500to999","7371","7379","73;737;7371;7379","541511","541519","54;541;5415;54151;541511;541519","Software","Financial Software","Software;Business Services","Financial Software;Custom Software & IT Services","software","software.finance","88563","https://app.zoominfo.com/#/apps/profile/company/398476387","http://www.linkedin.com/company/vestwell","http://www.facebook.com/vestwell","http://www.x.com/vestwell","Private","B2B","Yes","February 23, 2026","623417","385000","Series E","February 18, 2026","Sixth Street;Neuberger Berman;Morgan Stanley;Silver Lake;Blue Owl","Nationwide Ventures;Commerce Ventures;Franklin Templeton Investments;Goldman Sachs Principal Strategic Investments;FinTech Collective;BNY;Allianz Life Insurance Company of North America;Primary Venture Partners;Point72;F-Prime Capital Partners;Wells Fargo;Fin Venture Capital;PPP;Blue Owl;Primary Venture Partners;Fin Capital;HarbourVest;Sixth Street;Neuberger Berman;Morgan Stanley;Silver Lake;Blue Owl;F-Prime Capital Partners;Commerce Ventures;FinTech Collective;F-Prime Capital;Primary Venture Partners","360 Madison Ave Fl 15","New York","New York","10017","United States","360 Madison Ave Fl 15, New York, New York, 10017, United States","1","","","","","","","instantexportexcel1789639591758"
"28852888","OneCause","www.onecause.com","450","Employees.250to499","7374","737","73;737;7374","518210","51821","51;518;5182;51821;518210","Software","Financial Software","Software","Financial Software","software","software.finance","91642","https://app.zoominfo.com/#/apps/profile/company/28852888","http://www.linkedin.com/company/onecause","http://www.facebook.com/onecause","http://www.x.com/onecause","Private","B2B","Yes","May 12, 2026","2000","2000","Debt","April 07, 2020","PPP","PPP","11711 N Meridian St Ste 310","Carmel","Indiana","46032","United States","11711 N Meridian St Ste 310, Carmel, Indiana, 46032, United States","2","","","","","","","instantexportexcel1789639591758"
"345829072","Comply365","www.comply365.com","500","Employees.500to999","7371","7373","73;737;7371;7373","541511","541512","54;541;5415;54151;541511;541512","Software","Content & Collaboration Software","Software","Content & Collaboration Software","software","software.contentcol","8296920","https://app.zoominfo.com/#/apps/profile/company/345829072","http://www.linkedin.com/company/comply365","http://www.facebook.com/comply365","http://www.x.com/comply365","Private","B2B","Yes","May 25, 2026","12000","0","Private Equity","December 14, 2020","Liberty Hall Capital Partners","Luminate Capital Partners;Liberty Hall Capital Partners;Drive Capital","655 3rd St Ste 365","Beloit","Wisconsin","53511","United States","655 3rd St Ste 365, Beloit, Wisconsin, 53511, United States","4","","","","","","","instantexportexcel1789639591758"
"34901067","GSE Systems","www.gses.com","257","Employees.250to499","7372","7379","73;737;7372;7379;87;871;8711","541330","541511","54;541;5413;54133;541330;5415;54151;541511","Construction","Architecture, Engineering & Design","Construction;Software;Business Services","Architecture, Engineering & Design;Engineering Software;Research & Development;Management Consulting","construction","construction.architecture","6074037","https://app.zoominfo.com/#/apps/profile/company/34901067","http://www.linkedin.com/company/gse-solutions","","http://www.twitter.com/gse_solutions","Public","B2B","Yes","January 29, 2025","20750","1500","Debt","June 26, 2023","The Lind Partners","PPP;The Lind Partners;Citizens Bank","6940 Columbia Gateway Dr Ste 470","Columbia","Maryland","21046","United States","6940 Columbia Gateway Dr Ste 470, Columbia, Maryland, 21046, United States","1","","","","","","","instantexportexcel1789639591758"
"56886265","Provenir","www.provenir.com","291","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","541511","541512","54;541;5415;54151;541511;541512","Software","Financial Software","Software","Financial Software","software","software.finance","2823828","https://app.zoominfo.com/#/apps/profile/company/56886265","http://www.linkedin.com/company/provenir-digital-uk-limited","http://www.facebook.com/provenir-2037935039585590","http://www.twitter.com/provenirglobal","Private","B2B","Yes","March 14, 2024","0","0","","","","","1 Upper Pond Rd Ste 4 Bldg F","Parsippany","New Jersey","07054","United States","1 Upper Pond Rd Ste 4 Bldg F, Parsippany, New Jersey, 07054, United States","3","","","","","","","instantexportexcel1789639591758"
"31478874","EtQ","www.etq.com","300","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Supply Chain Management (SCM) Software","Software","Supply Chain Management (SCM) Software","software","software.scm","178348","https://app.zoominfo.com/#/apps/profile/company/31478874","http://www.linkedin.com/company/etq","http://www.facebook.com/etqllc","http://www.twitter.com/etqsoftware","Private","B2B","Yes","September 25, 2025","0","0","","","","","700 District Ave Ste 610","Burlington","Massachusetts","01803","United States","700 District Ave Ste 610, Burlington, Massachusetts, 01803, United States","2","","","","","","","instantexportexcel1789639591758"
"343545061","Planet DDS","www.planetdds.com","340","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Healthcare Software","Software","Healthcare Software","software","software.health","294306","https://app.zoominfo.com/#/apps/profile/company/343545061","http://www.linkedin.com/company/planetdds","http://www.facebook.com/planetdds","http://www.twitter.com/planetdds","Private","B2B","Yes","June 04, 2024","0","0","Debt","June 03, 2022","Aquiline Capital Partners","Aquiline Capital Partners;Level Equity","17872 Gillette Ave Ste 250","Irvine","California","92614","United States","17872 Gillette Ave Ste 250, Irvine, California, 92614, United States","1","","","","","","","instantexportexcel1789639591758"
"12814180","Clickatell","www.clickatell.com","300","Employees.250to499","4812","7372","48;481;4812;73;737;7372;7379","513210","517121","51;513;5132;51321;513210;517;5171;51712;517121;518;5182;51821;518210","Business Services","Custom Software & IT Services","Business Services;Telecommunications;Software","Custom Software & IT Services;Mobile App Development;Telephony & Wireless","bizservice","bizservice.techconsulting","746729","https://app.zoominfo.com/#/apps/profile/company/12814180","http://www.linkedin.com/company/clickatell","http://www.facebook.com/clickatell","http://www.twitter.com/clickatell","Private","B2B","Yes","June 19, 2022","109000","91000","Series C","February 22, 2022","Harvest Partners;Kennedy Lewis Investment Management;Endeavor Global;Arrowroot Capital","Ethos Private Equity;Steamboat Ventures;Seqouia Capital;DAG Ventures;Harvest Partners;Kennedy Lewis Investment Management;Endeavor Global;Arrowroot Capital","900 Island Dr Ste 202","Redwood City","California","94065","United States","900 Island Dr Ste 202, Redwood City, California, 94065, United States","3","","","","","","","instantexportexcel1789639591758"
"374945483","Calendly","www.calendly.com","414","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Content & Collaboration Software","Software","Content & Collaboration Software","software","software.contentcol","1095","https://app.zoominfo.com/#/apps/profile/company/374945483","http://www.linkedin.com/company/calendly","http://www.facebook.com/calendly","http://www.x.com/calendly","Private","B2B","Yes","July 20, 2026","366350","350000","Series B","January 27, 2021","OpenView Venture Partners","OpenView Venture Partners;Openview Partners;Trinity Ventures;Atlanta Ventures","271 17th St NW Fl 10","Atlanta","Georgia","30363","United States","271 17th St NW Fl 10, Atlanta, Georgia, 30363, United States","4","","","","","","","instantexportexcel1789639591758"
"363283654","Itential","www.itential.com","200","Employees.100to249","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512","Software","Networking Software","Software","Networking Software","software","software.network","2927107","https://app.zoominfo.com/#/apps/profile/company/363283654","http://www.linkedin.com/company/itential","http://www.facebook.com/itential","http://www.twitter.com/itential","Private","B2B","Yes","June 06, 2024","27500","20000","Series B","April 13, 2021","Elsewhere Partners","PPP;Elsewhere Partners;Elsewhere Partners","1350 Spring St NW Ste 200","Atlanta","Georgia","30309","United States","1350 Spring St NW Ste 200, Atlanta, Georgia, 30309, United States","2","","","","","","","instantexportexcel1789639591758"
"473970916","Capacity","www.capacity.com","200","Employees.100to249","7371","737","73;737;7371","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Customer Relationship Management (CRM) Software","Software","Customer Relationship Management (CRM) Software;Business Intelligence (BI) Software;Content & Collaboration Software","software","software.crm","1179591","https://app.zoominfo.com/#/apps/profile/company/473970916","http://www.linkedin.com/company/teamcapacity","","http://www.x.com/gocapacity","Private","B2B","Yes","September 09, 2026","228200","50000","Series E","September 01, 2026","","Rice Park Capital Management;Chicago Atlantic Group;Undisclosed;TVC Capital;Toloka.vc","6665 Delmar Blvd Ste 300","Saint Louis","Missouri","63130","United States","6665 Delmar Blvd Ste 300, Saint Louis, Missouri, 63130, United States","3","","","","","","","instantexportexcel1789639591758"
"370697637","Zenlayer","www.zenlayer.com","240","Employees.100to249","4813","7374","48;481;4813;73;737;7374;7379","517111","51711","51;517;5171;51711;517111","Telecommunications","Internet Service Providers, Website Hosting & Internet-related Services","Telecommunications;Business Services","Internet Service Providers, Website Hosting & Internet-related Services;Custom Software & IT Services","telecom","telecom.internet","636046","https://app.zoominfo.com/#/apps/profile/company/370697637","http://www.linkedin.com/company/zenlayer","http://www.facebook.com/zenlayer","http://www.twitter.com/zenlayer","Private","B2B","Yes","March 26, 2024","1803527","1700000","Unspecified","January 04, 2022","D1 Capital Partners;Cohen & Steers;BentallGreenOak;CenterSquare Investment Management","Anatole Investment Management;Prospect Avenue Capital;Volcanics Venture;PPP;D1 Capital Partners;Cohen & Steers;BentallGreenOak;CenterSquare Investment Management;F&G Venture;Volcanics Venture;Forebright Capital;F&G Venture;NSFOCUS","21680 Gateway Center Dr Ste 350","Diamond Bar","California","91765","United States","21680 Gateway Center Dr Ste 350, Diamond Bar, California, 91765, United States","2","","","","","","","instantexportexcel1789639591758"
"357488053","Castlelake","www.castlelake.com","250","Employees.250to499","6153","6722","6153;67;672;6722;6726;679","523910","523940","52;523;5239;52391;523910;52394;523940","Finance","Venture Capital & Private Equity","Finance","Venture Capital & Private Equity","finance","finance.venturecapital","2666772","https://app.zoominfo.com/#/apps/profile/company/357488053","http://www.linkedin.com/company/castlelake-uk-llp","http://www.facebook.com/castlelake-159633640723857","http://www.twitter.com/castlelake678","Private","B2B","Yes","January 23, 2023","0","0","","","","","90 S 7th St Ste 4600","Minneapolis","Minnesota","55402","United States","90 S 7th St Ste 4600, Minneapolis, Minnesota, 55402, United States","10","","","","","","","instantexportexcel1789639591758"
"373722446","UpGuard","www.upguard.com","344","Employees.250to499","7372","7373","73;737;7372;7373;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511","Software","Security Software","Software","Security Software","software","software.security","192073","https://app.zoominfo.com/#/apps/profile/company/373722446","http://www.linkedin.com/company/upguard","http://www.facebook.com/upguard","http://www.x.com/upguard","Private","B2B","Yes","February 27, 2026","104322","75000","Series C","February 25, 2026","August Capital;Springcoast Capital Partners;Pelion Venture Partners;Square Peg","August Capital;Springcoast Capital Partners;Pelion Venture Partners;Square Peg;Square Peg;August Capital;IAG Firemark Ventures;Pelion Venture Partners;August Capital;Valar Ventures;Square Peg;Startmate;Alan Jones;Scott Petry;Anthony Marcar;Mark Jung;500.com;Valar Ventures;Starfish Ventures;Square Peg Capital;Larry Marshall;PPP","650 Castro St Ste 120-387","Mountain View","California","94041","United States","650 Castro St Ste 120-387, Mountain View, California, 94041, United States","5","","","","","","","instantexportexcel1789639591758"
"371763531","Bloomerang","www.bloomerang.com","500","Employees.500to999","7372","7374","73;737;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Customer Relationship Management (CRM) Software","Software","Customer Relationship Management (CRM) Software","software","software.crm","4401849","https://app.zoominfo.com/#/apps/profile/company/371763531","http://www.linkedin.com/company/bloomerang","http://www.facebook.com/bloomerangtech","http://www.x.com/bloomerangtech","Private","B2B","Yes","April 13, 2026","1930","0","Other Financing Round","February 08, 2024","Warburg Pincus","CIBC;Warburg Pincus;JMI Equity;PPP","9120 Otis Ave","Indianapolis","Indiana","46216","United States","9120 Otis Ave, Indianapolis, Indiana, 46216, United States","1","","","","","","","instantexportexcel1789639591758"
"84018501","Lynx Software Technologies","www.lynx.com","300","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512","Software","Engineering Software","Software","Engineering Software;Security Software;Storage & System Management Software","software","software.eng","1434560","https://app.zoominfo.com/#/apps/profile/company/84018501","http://www.linkedin.com/company/lynxsoftwaretechnologies","","http://www.twitter.com/lynxtechllc","Private","B2B","Yes","August 18, 2026","35350","0","Unspecified","June 23, 2022","OceanSound Partners","Dain Rauscher Wessels;Satwik Ventures;Lite-On Technology;Motorola Solutions Venture Capital;Intel Communications Fund;OceanSound Partners;PPP","855 Embedded Way","San Jose","California","95138","United States","855 Embedded Way, San Jose, California, 95138, United States","2","","","","","","","instantexportexcel1789639591758"
"368329127","HealthJoy","www.healthjoy.com","400","Employees.250to499","7371","7372","73;737;7371;7372;7374","541511","54151","54;541;5415;54151;541511","Software","Human Resources Software","Software","Human Resources Software;Healthcare Software","software","software.hr","1150131","https://app.zoominfo.com/#/apps/profile/company/368329127","http://www.linkedin.com/company/healthjoy","http://www.facebook.com/healthjoydotcom","http://www.twitter.com/healthjoy","Private","B2B","Yes","May 23, 2024","108500","60000","Series D","October 27, 2022","Valspring Capital;CIBC Innovation Banking;Endeavour Vision","Ben Evans;Brad Hoover;Eduardo Vivas;Jason Theofilis;Andrew Sieja;Social Capital;Sidekick Fund;Chicago Ventures;GoHealth;Valspring Capital;CIBC Innovation Banking;Endeavour Vision;U.S. Venture Partners;Brandon Cruz;Health Velocity Capital;Epic Ventures;Clint Jones;Chicago Ventures;GoHealth;Chicago Ventures;U.S. Venture Partners;Epic Ventures;Sidekick Ventures","215 W Superior St Ste 5","Chicago","Illinois","60654","United States","215 W Superior St Ste 5, Chicago, Illinois, 60654, United States","1","","","","","","","instantexportexcel1789639591758"
"406149527","LucidLink","www.lucidlink.com","272","Employees.250to499","7372","7374","73;737;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Storage & System Management Software","Software","Storage & System Management Software","software","software.storage","557288","https://app.zoominfo.com/#/apps/profile/company/406149527","http://www.linkedin.com/company/lucidlink","http://www.facebook.com/lucidlinkcloud","http://www.twitter.com/lucid_link","Private","B2B","Yes","April 11, 2024","113150","75000","Series C","November 20, 2023","Baseline Ventures;Brighton Park Capital;Headline","PPP;Baseline Ventures;Headline;BrightCap Ventures;Baseline Ventures;Adobe;BrightCap Ventures;Baseline Ventures;Brighton Park Capital;Headline;Bain Capital Ventures;S28 Capital;Fathom Capital;BrightCap Ventures;Baseline Ventures","58 West Portal Ave PMB 256","San Francisco","California","94127","United States","58 West Portal Ave PMB 256, San Francisco, California, 94127, United States","2","","","","","","","instantexportexcel1789639591758"
